url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english,syllabus,objectives
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2436&Crsname=海洋生態資源：科技研究與社會影響（一）,,,False,博雅向度四,GEAE2436,0,不分班,"海洋生態資源：科技研究與社會影響（一）
MARINE ECOLOGICAL RESOURCES: SCIENTIFIC RESEARCH AND SOCIAL IMPACT（I）",2,期,True,50,8,73,-23,"張水鍇,張詠斌","四8,9(通GE 1008)","['', '', '', '89', '', '', '']",《講授類》,[],False,海洋生態資源的「合理利用」可以促進當地經濟發展，創造就業機會和增加收入；而合理與否要靠科技研究來發現，並作為管理的基礎。科技之發現，透過合適的社會推動，可引起社會對海洋資源的關注，並促進對海洋生態環境的保護和永續利用的重視。本課程選擇三項台灣之重要生態議題，包括（1）蘭嶼飛魚的生物生態與文化、受現代文化的衝擊、未來監控管理建議；（2）台灣沿海生物資源的豐沛與過度利用、科學作為與管理困境、如何社區自主管理；（3）消費者藉購買的「投票」行為影響生態、以及兩種生態標章介紹。藉由教師課堂議題講授、學生小組資料蒐集與議題解剖、專家經驗解說或現場體驗、教師參與討論與知識補充等方式，來引導學生發現海洋生態議題，瞭解科技研究之必要與貢獻，及探索社會經濟與海洋生態的互動。,針對海洋生態之社會與科技議題，引導培訓學生具理解與探索能力，能發現海洋生態議題，瞭解科技研究之必要與貢獻，及探索社會經濟與海洋生態的互動。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2438&Crsname=科技與飲食社會,新增,8/14,False,博雅向度四,GEAE2438,0,不分班,"科技與飲食社會
TECHNOLOGY AND FOOD SOCIETY",3,期,True,50,1,50,0,陳德容,"二5,6,7(通GE 3011)","['', '567', '', '', '', '', '']",《講授類》,[],False,人類的文明社會是如何演化成為今日的樣態?這是從古至今不同領域的科學家們所欲探究的問題。『技術決定論』的支持者認為，不斷演進的科學與技術主導了人類社會前進的方向。如『用火』技術的掌控，不僅徹底改變了人類的飲食習慣，熟食令攝食效率大幅增加，也間接促成其他技術的發明與文明的推進。『社會建構論』則認為，人類社會才是驅動科技發展方向的主要力量。長久以來人類對於『吃』的執著，讓種植/養殖、加工、釀造、保存、運輸、保鮮、烹飪等各種技術得以持續精進，在過去這些技術發明是為了回應人類對於食物在美味、安全、便宜、較長的保存期等各種期待，而隨著飲食文化改變，新技術則隨著人類對食品在新鮮、便利、精緻、甚至符合環境倫理、動物福利等要求而被發展出來。然而，無論是『技術決定論』或是『社會建構論』，都可能簡化了人類文明的演化歷程與科學知識的發展途徑。『科技與社會』為近代所興起的跨領域學科，主要探究科學與技術和社會、文化、政治之間的複雜互動，該理論突破傳統的學科領域框架，不僅為上述的複雜問題提供了一跨領域視角，同時也為文化人類學、技術史、人文地理學、性別研究等，提供新的觀點與養分。本課程將聚焦於與生活最貼近的飲食社會，嘗試運用『科技與社會』理論來閱讀漫長的農業發展史及飲食文化史中，各種科學技術、環境氣候、社會文化、政治經濟等因素，如何交織、堆疊、互動，以形成今日的飲食樣態。此外，本課程強調跨領域互動與交流(這也符合了科技與社會理論內涵)，因此課程設計包含大量的討論活動，修習本課程的同學須組成跨領域/學系的小組，進行每週的課堂作業。課堂作業將與當週主題有關，在課堂上宣布問題後，由同學在小組內部進行討論、並將討論果發表於課堂。,透過課堂的案例討論，了解科學技術與飲食社會之間的互動關係透過小組的討論合作，培養團隊合作與跨領域溝通的能力
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2506&Crsname=性與人生,,,False,博雅向度五,GEAE2506,0,不分班,"性與人生
SEXUALITY AND HUMAN LIFE",2,期,True,115,16,115,0,徐芝敏,"三6,7(通GE 4016)","['', '', '67', '', '', '', '']",《講授類》,[],False,性歷史與性文化；性行為的形式與性心理發展；性別與性別角色；兩性關係；男性生殖系統；女性生殖系統；人類的性慾、幻想與性反應；性與孕；約會與戀愛；擇偶與婚前準備；婚前性行為；婚姻調適；同性戀；異常性行為；性傳染病；愛滋病；性功能的障礙與治療；性與法律。,讓同學了解人生中與性有關的層面，建立正確與健康的愛與性之觀念與態度，進而增進對自我的認識，改善人際關係。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2514&Crsname=生命科學,異動,增加合授教師6/28,False,博雅向度五,GEAE2514,0,不分班,"生命科學
LIFE SCIENCES",2,期,True,95,20,110,-15,"王志騰,王亮鈞,陳孟仙","一8,9(通GE 1010)","['89', '', '', '', '', '', '']","《講授類》
限非生科、海資系學生修習。",['環境教育學程'],False,本課程涵蓋幾處生命科學知識，生物科技在生活的應用以及探討人類與環境之間的關聯以及生物都樣性，廣泛的與同學分享，探討生命科學的奧妙。,本課程為針對本校所有大學生通識課程，有關生命科學方面必須具備的基本知識與能力而設計的課程，因此在教學目標上期望能達到以下三項：1. 使學生能了解生命科學的基本原理與現象2. 使學生能了解與適應現代生物科技產品及技術3. 培養學生愛護地球生態環境的觀念
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2514A&Crsname=生命科學,,,False,博雅向度五,GEAE2514A,0,不分班,"生命科學
LIFE SCIENCES",2,期,True,95,9,95,0,"吳長益,高資棟","二6,7(通GE 4016)","['', '67', '', '', '', '', '']","《講授類》
限非生科、海資系學生修習。",['環境教育學程'],False,本課程講述生命科學知識，將生物學科普化介紹給同學，主要涵蓋生物多樣性及生物科技的應用，與同學一起探究生命科學的奧妙。,依有關生命科學方面必須具備的基本知識與能力而設計的課程:使學生能了解生命科學的基本原理與現象、使學生能了解現代生物科技產品及技術。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2514B&Crsname=生命科學,新增,8/7,False,博雅向度五,GEAE2514B,0,不分班,"生命科學
LIFE SCIENCES",2,期,True,50,10,68,-18,"劉勃佑,王敬湧","五3,4(通GE 4016)","['', '', '', '', '34', '', '']","《講授類》
限非生科、海資系學生修習。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。
※英語授課",['環境教育學程'],False,1. Basics of life sciences2. Application of biotechnology in life3. Biodiversity and evolution4. Human beings and the environment,1. Understanding the basic principles and phenomena of life sciences.2. Understanding and adapting to modern biotechnology products and techniques.3. Cultivating the concept of protecting and caring for the Earth's ecological environment.
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2515&Crsname=生醫桂冠的故事,,,False,博雅向度五,GEAE2515,0,不分班,"生醫桂冠的故事
THE STORIES OF NOBEL PRIZE LAUREATES IN BIOMEDICAL SCIENCES",2,期,True,85,13,101,-16,許晉銓,"四6,7(通GE 1010)","['', '', '', '67', '', '', '']",《講授類》,[],False,(1) 近十年諾貝爾醫學獎的科學發現與導讀(2) 與生物醫學相關之諾貝爾化學獎的科學發現與導讀(3) 生物醫學界歷久彌新、最具重要性的科學發現(4) 相關發明家與科學家的成長探索與奮鬥故事(5) 為有志於生醫產業發展之學生作諮詢與建言,生醫產業正在全球熱燒，其背後的重大科學發現卻是此產業發展最珍貴核心的推動力，帶動人類科技文明的革新。相關發明家與科學家的成長探索與奮鬥故事，能啟發大專生積極熱情的好奇心，勇於創新、開拓新局。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2520&Crsname=科學的本質,,,False,博雅向度五,GEAE2520,0,不分班,"科學的本質
NATURE OF SCIENCE",2,期,True,70,10,83,-13,劉叔秋,"四8,9(通GE 4016)","['', '', '', '89', '', '', '']","《講授類》
本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。
※英語授課","['台灣文化英語微學程', '全英語通識教育菁英學程', '科技與環境英語微學程']",False,This course introduces students to the fundamental ideas regarding what science really is. We will be exploring the epistemic culture of science and ways of knowing in science by asking ourselves: What does it mean to be 'scientific'? What makes science different from other subjects? How do scientists work? What is the role of the scientific community? What is the relationship of science and society? How can we relate what we know about science and scientists' work to our everyday life?============================================★★★Important Notes★★★1. Attendance is recorded and counted from the first week.2. Two of the regular classes are combined into a field trip to an informal science learning facility. This trip will be scheduled for one Saturday in November or December. The exact date will be determined and announced at the beginning of the semester. Attendance is compulsory for all enrolled students.3. Any leave request should be submitted in advance (unless unforeseeable) with a justifiable reason. Missed assignments must be completed and submitted as soon as possible.,1. To learn a deeper meaning of the nature of science2. To learn and to apply scientific habits of mind3. To grow substantial awareness and interest in science-related issues
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2522&Crsname=科學思考與實作,,,False,博雅向度五,GEAE2522,0,不分班,"科學思考與實作
SCIENTIFIC THINKING AND PRACTICE",2,期,True,70,5,88,-18,"劉叔秋,夏沛亞","五6,7(海ME 3006)","['', '', '', '', '67', '', '']","《講授類》
本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。
※英語授課","['全英語通識教育菁英學程', '科技與環境英語微學程']",False,"We live in an age where science and technology prevails our everyday life, and too much factual knowledge is immediately and easily available. It becomes even more important than ever that university graduates, the future citizens and decision-makers, are equipped with scientific thinking and practical skills in their everyday life, especially being able to generate reliable knowledge by themselves. This course seeks to give students an opportunity to gain a realistic sense of scientific thinking by developing and applying analytical and practical skills in an everyday context. It includes two major components - quantitative and qualitative methods -- that lead students to thinking like a scientist through real life examples. During the course, students will learn how numbers, text, pictures help us see the world and conceptualize problems, and how we can generate, evaluate, and present information in a systematic, reliable and fruitful way.========================================================================================★★Please note: Attendance is recorded and counted from Week 1.★★",Students will gain a more systematic and authentic understanding of the following topics:1.	Information and data2.	Evidence and validity3.	Ways of identifying and obtaining evidence4.	Ways of evaluating evidence5.	Ways of communicating patterns of evidence
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2525&Crsname=海味台灣：海洋產品及食品的上下游,,,False,博雅向度五,GEAE2525,0,不分班,"海味台灣：海洋產品及食品的上下游
DELICA”SEA” IN TAIWAN – FISHERIES FOODS AND PRODUCTS",2,期,True,50,6,56,-6,"王亮鈞,林裕,王志騰","二8,9(通GE 1008)","['', '89', '', '', '', '', '']",《講授類》,[],False,水產概論的課程內容包括漁業，水產養殖與水產加工三大領域，以下內容綱要(1)國際漁業現況(2)漁業生物介紹(3)水產資源管理(4)漁具漁法及對漁業生態影響(5)水產養殖及疾病(6)水生生物育種與繁殖(7)水產動物營養與飼料(8)水產加工(9)水產生物技術,"使各學院學生能有對漁業，水產養殖與水產加工能有實質了解, 進而加強對食品的認知度及鑑別度"
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2601&Crsname=地球科學,,,False,博雅向度六,GEAE2601,0,不分班,"地球科學
FUNDAMENTALS OF EARTH SCIENCE",2,期,True,90,1,91,-1,"托星豪,張詠斌,方盈智,楊仁凱","四6,7(海MA 3021)","['', '', '', '67', '', '', '']",《講授類》,"['看見臺灣海岸微學程', '環境教育學程', '氣候變遷與調適學分學程', '熱帶海洋微學程', '臺灣研究學程']",False,"\\140.117.152.55\crs_net_data\crs_outline\1131\outline\GEAE2601.TXT0. OverviewThe unique of the Earth compared with the other planets in our solar system. Earth’s four spheres. Energy from Earth’s core and the Sun that works for the Earth. Teachers. Course rules and grading.I. AtmosphereComposition and structure. Planetary windsII. HydrosphereSeawater, freshwater, and ice.Chemical composition and stratification of seawater.Interactions between atmosphere and hydrosphere: currents, tides, and climates.III. Geosphere and lithosphereLayered structure and chemical compositionEndogenous geological processes.Exogenous geological processes.Plate tectonics.Paleoclimatology and paleontology.Geological oceanography.IV. BiosphereOrganisms interacting with air, water, and/or ground.Solar energy and productions.Biogeochemistry: how materials cycle in the Earth.Biological pumps, carbon sequestration, environmental changes, and Sustainable Development Goals.","In this course, Earth’s four spheres, including atmosphere, lithosphere, hydrosphere, and biosphere, and interactions among them will be introduced. Besides the comprehensive view for understanding the Earth, another view from sea-going oceanographers will be introduced to explore the operation of the Earth and environmental changes. The lecture will be delivered in terms of different topics every week."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2602&Crsname=海洋生態與海洋科技教育探索,,,False,博雅向度六,GEAE2602,0,不分班,"海洋生態與海洋科技教育探索
EXPLORATION OF MARINE ECOLOGY AND TECHNOLOGY",2,期,True,80,0,90,-10,黃蔚人,"二6,7(海MA 3021)","['', '67', '', '', '', '', '']",《講授類》,"['環境教育學程', '實踐環境教育微學程', '熱帶海洋微學程', '看見臺灣海岸微學程', '氣候變遷與調適學分學程', '印象海味微學程', '臺灣研究學程', '生物多樣性學程', '探索海洋國家公園微學程']",False,藉由講授以及邀請校內外海洋科技專家分享最新海洋科學與海洋教育相關資訊，並安排參訪時間，參觀海洋研究船,"1.讓未來各行各業的社會一份子對海洋有全面而正確地認識2.認識海洋科學的最新知識與資訊, 海洋生態與海洋科學的重要性，並能了解當前人類發展所面臨的相關問題"
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2610&Crsname=環境倫理與環境政策,,,False,博雅向度六,GEAE2610,0,不分班,"環境倫理與環境政策
ENVIRONMENTAL ETHICS AND ENVIRONMENTAL POLICIES",2,期,True,73,10,81,-8,"林新沛,吳偉寧","二3,4(通GE 4016)","['', '34', '', '', '', '', '']",《講授類》,"['公共事務與企業社會責任微學程', '環境教育學程', '看見臺灣海岸微學程', '地方發展與永續農業微學程', '環境科技與管理學程', '氣候變遷與調適學分學程', '臺灣研究學程', '企業社會責任學程']",False,"課程主要分下列主題：中西方的環境思想、動物關懷、倫理消費、環境政策的倫理議題。This course has the following main themes: environmental thoughts in the traditional Chinese culture and Western culture, animal ethics, ethical consumption, and ethical issues behind environmental policies.","本課程旨在提供學生對重大環境議題的基礎認識，並培養學生對這些議題的人文、倫理與公共政策省思。This course is aimed to pass knowledge about major environmental issues to students, and to foster students’ ability to deliberate the humanistic, ethical and policy implications of these issues."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2613&Crsname=氣候變遷與調適,,,False,博雅向度六,GEAE2613,0,不分班,"氣候變遷與調適
CLIMATE CHANGE ADAPTATION",3,期,True,80,18,97,-17,"張詠斌,劉叔秋,張水鍇,李育諭","一5,6,7(通GE 4016)","['567', '', '', '', '', '', '']",《講授類》,"['環境教育學程', '實踐環境教育微學程', '熱帶海洋微學程', '公共事務與企業社會責任微學程', '氣候變遷與調適學分學程', '臺灣研究學程', '企業社會責任學程', '地方發展與永續農業微學程', '國際素養微學程']",False,在課程中，我們將引導學生思考經濟發展與氣候、環境之間的關係，尋思如何在追求經濟發展的同時，能減少對環境的影響，了解碳足跡及氣候異常對企業經營的衝擊，以求修習過本課程的同學，能有良好的氣候變遷調適素養，並能從改變個人生活習慣開始，而致影響未來企業經營與國家政策擬定，讓台灣社會能以正確、積極的態度尋求氣候變遷所導致的問題之解決之道。,本課程的規劃設立，主要的目標在利用通識教育，加強大學生對於氣候變遷未來的可能趨勢及其影響有全面及正確的認識，並能了解國家對於因應氣候變遷所做的調適行為，包括政策的擬定、行動綱領的提出等，最後能思考如何改變個人的行為乃至促進社會的經濟活動、工業體系、能源政策、環境保護等全面改變，積極正面的迎接暖化的未來及其所可能導致的氣候異常。並能正確認識氣候變遷的真義，體認未來氣候變化的趨勢與原因，認知在氣候變遷的情境底下，要如何調適與緩和氣候變遷對人類社會的影響。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2616&Crsname=光電生活與能源永續,異動,調整名額7/22,False,博雅向度六,GEAE2616,0,不分班,"光電生活與能源永續
OPTOELECTRONIC DAILY LIFE AND ENERGY SUSTAINABILITY",2,期,True,52,0,51,1,于欽平,"五5,6(西SW 1005)","['', '', '', '', '56', '', '']","《講授類》
限非光電系學生修習。","['智慧港埠微學程', '環境教育學程']",False,(因教室座位限制，選課人數若額滿，不會加簽，未選到請勿前來）(需使用IG限動或貼文分享課程學習結果，有顧忌者請勿修習)(本課程配合教育部教學實踐研究計畫，將進行課程相關資料蒐集)幾何光學相機光學色彩學顯示器光學LED原理與照明雷射原理與應用光波導與光纖網路系統光纖陀螺儀光電與能源,(因教室座位限制，選課人數若額滿，不會加簽，未選到請勿前來）(本課程配合教育部教學實踐研究計畫，將進行課程相關資料蒐集)以淺顯易懂的授課方式與實驗展演讓學生認識基礎的光電原理及光電綠能產業，進而瞭解近代光電科技的發展對現代生活方式的影響，並能充分理解生活中的各種光電現象、光電應用產品及光電相關的能源永續議題，期盼能因此激發出跨領域的新穎思維及能源永續的概念。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2620&Crsname=地球生命概論,,,False,博雅向度六,GEAE2620,0,不分班,"地球生命概論
AN INTRODUCTION TO LIFE ON EARTH",3,期,True,70,1,69,1,邊安台,"三2,3,4(通GE 1010)","['', '', '234', '', '', '', '']","《講授類》
本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。
※英語授課",['國際素養微學程'],False,"Through the different great groups of organisms: From unicellular cells to humans via the rainforest trees. The course will show the diversity of Life on Earth. Not only the living organisms will be shown but also the diversity from the past. The great groups of organisms, such as the vertebrates or the arthropods, will be looked at more closely. The ecology and the great lines of the evolutionary history of these groups will be taught.","The objectives of the course is to increase the general knowledge of the living organisms of Earth. The vast majority of people knows only a small portion of the past or present living things on the planet. What is biodiversity? And where is the biodiversity? What organisms lived on Earth before, even, the dinosaurs? Are we living in a diverse world? The responses to these questions will be in the course and the main objective of the course is to give an idea of the diversity of Life on Earth."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2622&Crsname=人類與環境之交互關係,,,False,博雅向度六,GEAE2622,0,不分班,"人類與環境之交互關係
HUMAN-ENVIRONMENT INTERACTIONS",3,期,True,55,4,56,-1,夏燦風,"四2,3,4(海ME 2005)","['', '', '', '234', '', '', '']","《講授類》
本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。
※英語授課","['全英語通識教育菁英學程', '科技與環境英語微學程', '氣候變遷與調適學分學程']",False,"This course will provide an overview of the various aspects of the interaction between humans and their environment. It will treat major related issues such as sustainability, climate change, biodiversity, fisheries, agriculture and land use. Typically, each topic will be treated using different perspectives: scientific, societal, and economic, as well as many case study.","The course aims at increasing student’s understanding of the effect of human activities on the environment, and vice-versa, how the environment actually conditions human welfare.This course may be of interest not only to students pursuing a career in environmental sciences, but also in many other fields, such as agronomy, industry, law and politics, in which a responsible development warrants consideration of the environment."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2624&Crsname=污染防治與環境管理,,,False,博雅向度六,GEAE2624,0,不分班,"污染防治與環境管理
POLLUTION CONTROL AND ENVIRONMENTAL MANAGEMENT",2,期,True,95,27,117,-22,袁中新,"四C,D(工EC 1001)","['', '', '', 'CD', '', '', '']",《講授類》,"['企業社會責任學程', '環境教育學程', '永續管理微學程', '環境科技與管理學程', '地方創生與永續發展整合學程', 'STREAM永續發展培力微學程', '公共事務與企業社會責任微學程', '臺灣研究學程']",False,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\GEAE2624.TXT本課程除介紹環境污染現況之外，還簡介環境污染的可能解決之道。此外，本課程亦教授環境管理之最新觀念，期能經由綠色企業管理理念，達到環境保護與經濟發展相輔相成之雙贏目標。本課程各項子題內容雖然精簡，但均以深入淺出的方法，將各類污染防治方法做扼要之介紹，期使學生在修習本通識課程之後，對於污染防治工作有更深入的認識與瞭解，從而激發學生愛護周遭生活環境的使命感。,讓學生充分瞭解污染防治方法及環境管理手段，達成污染預防及防治之目的。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2625&Crsname=在地食物的永續發展與全球脈絡,,,False,博雅向度六,GEAE2625,0,不分班,"在地食物的永續發展與全球脈絡
SUSTAINABLE LOCAL FOOD IN GLOBAL CONTEXT",3,期,True,50,7,56,-6,"林季怡,李育諭","一D,E,F(通GE 2006)","['DEF', '', '', '', '', '', '']","《講授類》
本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。
※英語授課","['地方發展與永續農業微學程', '地方創生與區域治理微學程', '地方創生與永續發展整合學程', '全英語通識教育菁英學程', '國際素養微學程']",False,"\\140.117.152.55\crs_net_data\crs_outline\1131\outline\GEAE2625.TXTThis course takes part in the OSUN Network Collaborative Course. The course explores the theory and practice of sustainable eating in a local food system and worldwide. Students will learn about sustainable agriculture and food in their local area and will meet virtually with students at partner campuses throughout OSUN, including students at NSYSU (Taiwan), CEU (Austria), BRAC University(Bangladesh), Bard Early College New Orleans (USA) and Bard College Simon’s Rock (USA). Collaborative sessions will give students access to a global perspective on food practices, local food, and farming. We will examine sustainable food from multiple perspectives: consumers, policy-makers, and farmers/producers. The course will include oral presentations, short papers, and a collaborative final project.*The number of students participating in the full group sections will be adjusted to meet the student number from the partner campuses.**Course activities (field trips, cross-campus collaborative assignment, final project) will be arranged during weekdays or weekends.","● Develop an understanding of the value of local food● Develop an understanding of how sustainable local food varies across cultural contexts● Understand the complexities and contradictions of local foods and their ecological, social, economic impacts● “Take the podium”: teach and learn from each other about the particularities and conditions of each global location in terms of local and sustainable food● Undertake project work and collaboration with OSUN partners, both cross-cultural and cross-institutional; experience shared learning and collaborative work"
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2627&Crsname=永續生活理念UX/UI設計實務,,,False,博雅向度六,GEAE2627,0,不分班,"永續生活理念UX/UI設計實務
SUSTAINABLE LIFE CONCEPT UX/UI DESIGN PRACTICES",3,期,True,50,2,57,-7,廖奕雯,"二6,7,8(圖IL PC02)","['', '678', '', '', '', '', '']","《講授類》
限非資工、資管系修習。",[],False,隨著永續生活概念興起，許多公司網頁設計，皆須將永續發展的概念融入網頁設計當中。而網頁設計方法中，使用者經驗設計 (UX design) 是當前發展最快速的領域之一，許多企業與組織都關注如何透過好的 UX design 來創造更易於使用且更有趣的服務或產品。基於此趨勢，本課程將介紹永續生活網頁設計概念，以使用者經驗設計的思維方式，讓學生認識完整的設計流程，並練習以協作工具Figma完成永續生活網站設計原型。讓學生實際操作用戶經驗設計方法落實於介面設計。1. 永續理念的 UX/UI 設計方法：使用者介面上標示採取永續生產製造的標籤和認證。將永續生產和製造相關的認證納入介紹網頁或應用程式，以幫助用戶快速了解產品是否符合永續生活的概念，協助打造更具環保意識的使用者體驗。2. 永續生活UX design的基本元素：包括UX的理論背景、框架、以及設計思維 (design thinking)。3. 最具實務通用性的永續生活UX 設計流程：如何透過共情、定義、構思等具體步驟，將初始概念落實成為線框 (wireframes) 與原型 (prototypes)。4. 永續生活使用者經驗研究 (UX research) 的基礎知識：如何選擇適當的研究方法 (量化或質性方法)，進行使用者經驗研究，並將研究/調查結果轉化為重要的設計依據。培養學生了解並知曉用戶經驗設計研究方法。,"課程以實務與範例教學為主，指導學生透過實作完成個人或團隊UX/UI作品，學習UX的設計研究方法與UI設計技術，紮實而可視化的結果呈現，教學目標主要培養學生：1. 培養學生正確的用戶經驗設計概念與思維，了解UX design的基本元素，包括UX的理論背景、框架、以及設計思維 (design thinking)。2. 培養學生了解UX（User Experience）使用者體驗概念，根據使用者的習慣，安排整個網站或APP頁面的內容規劃，像是哪些區塊的內容要先在網站上出現，網站的互動設計、行動呼籲按鈕（Call to Action, CTA）的位置應該擺在哪裡。包括使用者的研究（User Research）和情境分析（Scenario）。3. 培養學生了解實務通用性的UX 設計流程，如如何透過共情、定義、構思等具體步驟，將初始概念落實成為線框 (wireframes) 與原型 (prototypes)。4.	熟悉 UX design 最重要的協作工具 Figma 的基本功能，並練習使用 Figma 完成設計原型。讓學生實際操作用戶經驗設計方法落實於介面設計。5. 瞭解UI（User Interface）使用者介面方法，將UX理念實踐於專案設計中，包括整個網站的顏色、字型、字體大小、配置安排，讓網站或APP除了有好的使用者體驗，更有舒適美觀的視覺設計6. 完成用戶經驗設計(UX)與介面設計(UI)作品。"
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=AF010001&Crsname=日文（一）,,,False,校際(學士班),AF010001,0,不分班,"日文（一）
JAPANESE(I)",4,期,False,50,0,1,49,校際選課,"二C,D() 四C,D()","['', 'CD', '', 'CD', '', '', '']","《講授類》
文藻外語大學日文系",[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=AF010002&Crsname=電影表演,,,False,校際(學士班),AF010002,0,不分班,"電影表演
FILM SOUND PRODUCTION",2,期,False,50,0,1,49,校際選課,"一7,8()","['78', '', '', '', '', '', '']","《講授類》
世新大學廣播電視電影學系",[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=AF010003&Crsname=中藥炮製學,,,False,校際(學士班),AF010003,0,不分班,"中藥炮製學
MANUFACTURING PHARMACOGNOSY",2,期,False,50,0,1,49,校際選課,"五1,2()","['', '', '', '', '12', '', '']","《講授類》
高雄醫學大學藥學系",[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=AF010004&Crsname=中藥炮製學實驗,,,False,校際(學士班),AF010004,0,不分班,"中藥炮製學實驗
MANUFACTURING PHARMACOGNOSY LABORATORY",1,期,False,50,0,1,49,校際選課,"五3,4()","['', '', '', '', '34', '', '']","《講授類》
高雄醫學大學藥學系",[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=AF010005&Crsname=分子細胞生物學,,,False,校際(學士班),AF010005,0,不分班,"分子細胞生物學
MOLECULAR AND CELLULAR BIOLOGY",3,期,False,50,0,1,49,校際選課,"五6,7,8()","['', '', '', '', '678', '', '']","《講授類》
高雄醫學大學生物科技學系",[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=AF010006&Crsname=心理及教育統計學,,,False,校際(學士班),AF010006,0,不分班,"心理及教育統計學
STATISTICS IN EDUCATION AND PSYCHOLOGY",3,期,False,50,0,1,49,校際選課,"四7,8,9()","['', '', '', '789', '', '', '']","《講授類》
高雄醫學大學心理系",[],False,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\AF010006.TXT依規定免登,依規定免登
